Company;Product;TypeName;Inches;ScreenResolution;Cpu;Ram (GB);Memory;Gpu;OpSys;Weight;Price_euros;Total Sales per Day (euros)
HP;Stream 14-AX001nv;Notebook;14;1366x768;Intel Celeron Dual Core N3060 1.6GHz;2;32GB Flash Storage;Intel HD Graphics 400;Windows 10;1,44;279;837
Asus;E402WA-GA007T (E2-6110/4GB/64GB/W10;Notebook;14;1366x768;AMD E-Series 6110 1.5GHz;4;64GB SSD;AMD Radeon R2;Windows 10 S;1,65;277,99;833,97
Asus;X541UA-DM1897 (i3-6006U/4GB/256GB/FHD/Linux);Notebook;15,6;Full HD 1920x1080;Intel Core i3 6006U 2GHz;4;256GB SSD;Intel HD Graphics 520;Linux;2;415;830
Lenovo;Thinkpad E570;Notebook;15,6;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;256GB SSD;Intel HD Graphics 620;Windows 10;2,3;830;830
Lenovo;Ideapad 310-15ISK;Notebook;15,6;Full HD 1920x1080;Intel Core i3 6006U 2GHz;4;1TB HDD;Intel HD Graphics 520;Windows 10;1,85;414,9;829,8
Lenovo;B51-80 (i7-6500U/4GB/1008GB/FHD/W7);Notebook;15,6;Full HD 1920x1080;Intel Core i7 6500U 2.5GHz;4;1.0TB Hybrid;Intel HD Graphics 520;Windows 7;2,32;825;825
Dell;Inspiron 3552;Notebook;15,6;1366x768;Intel Celeron Dual Core N3060 1.6GHz;4;500GB HDD;Intel HD Graphics;Linux;2,2;274,9;824,7
Acer;Aspire 3;Notebook;15,6;1366x768;Intel Core i3 6006U 2GHz;4;128GB SSD;Intel HD Graphics 520;Linux;2,1;412;824
Lenovo;IdeaPad 100S-14IBR;Notebook;14;1366x768;Intel Celeron Dual Core N3060 1.6GHz;4;32GB Flash Storage;Intel HD Graphics;Windows 10;1,43;274;822
Acer;Aspire ES1-572;Notebook;15,6;1366x768;Intel Core i3 6006U 2GHz;4;500GB HDD;Intel HD Graphics 520;Windows 10;2,4;410,8;821,6
HP;Probook 440;Notebook;14;Full HD 1920x1080;Intel Core i5 8250U 1.6GHz;8;1TB HDD;Intel UHD Graphics 620;Windows 10;1,63;812;812
Dell;Latitude 3580;Notebook;15,6;1366x768;Intel Core i5 7200U 2.5GHz;8;128GB SSD;Intel HD Graphics 620;Windows 10;1,95;810;810
Lenovo;Legion Y520-15IKBN;Gaming;15,6;IPS Panel Full HD 1920x1080;Intel Core i5 7300HQ 2.5GHz;8;128GB SSD +  1TB HDD;Nvidia GeForce GTX 1050;No OS;2,4;809;809
Samsung;Chromebook 3;Netbook;11,6;1366x768;Intel Celeron Dual Core N3060 1.6GHz;4;16GB Flash Storage;Intel HD Graphics 400;Chrome OS;1,15;269;807
Asus;X555BP-XX180T (A9-9420/4GB/1TB/Radeon;Notebook;15,6;1366x768;AMD A9-Series 9420 3GHz;4;1TB HDD;AMD Radeon R5 M420;Windows 10;2,03;403;806
Dell;Inspiron 3567;Notebook;15,6;1366x768;Intel Core i7 7500U 2.7GHz;8;1TB HDD;AMD Radeon R5 M430;Linux;2,3;805,99;805,99
Dell;Inspiron 3567;Notebook;15,6;1366x768;Intel Core i7 7500U 2.7GHz;8;1TB HDD;AMD Radeon R5 M430;Linux;2,3;805,99;805,99
Acer;Aspire A517-51G;Notebook;17,3;IPS Panel Full HD 1920x1080;Intel Core i5 8250U 1.6GHz;4;256GB SSD;Nvidia GeForce MX150;Windows 10;3;805;805
HP;Probook 430;Notebook;13,3;1366x768;Intel Core i3 7100U 2.4GHz;4;500GB HDD;Intel HD Graphics 620;Windows 10;1,49;800;800
Asus;X541NA-GO414T (N3350/8GB/1TB/W10);Notebook;15,6;1366x768;Intel Celeron Dual Core N3350 1.1GHz;8;1TB HDD;Intel HD Graphics 500;Windows 10;2;399;798
Lenovo;IdeaPad 320-15AST;Notebook;15,6;Full HD 1920x1080;AMD A9-Series 9420 2.9GHz;4;256GB SSD;AMD Radeon 530;Windows 10;2,2;399;798
HP;255 G6;Notebook;15,6;1366x768;AMD A6-Series 9220 2.5GHz;4;500GB HDD;AMD Radeon R4 Graphics;Windows 10;1,86;399;798
Asus;Pro P2540UA-XO0198T;Notebook;15,6;1366x768;Intel Core i3 7100U 2.4GHz;4;1TB HDD;Intel HD Graphics 620;Windows 10;2,37;398,99;797,98
HP;250 G6;Notebook;15,6;Full HD 1920x1080;Intel Pentium Quad Core N3710 1.6GHz;4;256GB SSD;Intel HD Graphics 405;Windows 10;1,86;398,99;797,98
HP;255 G6;Notebook;15,6;Full HD 1920x1080;AMD A6-Series 9220 2.5GHz;4;256GB SSD;AMD Radeon R4 Graphics;Windows 10;1,86;398,49;796,98
HP;15-bw011nv (A6-9220/4GB/1TB/FHD/W10);Notebook;15,6;Full HD 1920x1080;AMD A6-Series 9220 2.5GHz;4;1TB HDD;AMD Radeon R4;Windows 10;2,1;398;796
Lenovo;V110-15ISK (i5-6200U/4GB/500GB/No;Notebook;15,6;1366x768;Intel Core i5 6200U 2.3GHz;4;500GB HDD;Intel HD Graphics 520;No OS;2,1;398;796
Lenovo;Chromebook N23;Netbook;11,6;1366x768;Intel Celeron Dual Core N3060 1.6GHz;4;16GB SSD;Intel HD Graphics 400;Chrome OS;1,25;265;795
HP;250 G6;Notebook;15,6;Full HD 1920x1080;Intel Core i3 6006U 2GHz;4;500GB HDD;Intel HD Graphics 520;Windows 10;1,86;397;794
HP;250 G6;Notebook;15,6;1366x768;Intel Core i5 7200U 2.5GHz;4;500GB HDD;Intel HD Graphics 620;No OS;1,86;393,9;787,8
Toshiba;Satellite Pro;Notebook;15,6;1366x768;Intel Core i5 6200U 2.3GHz;4;500GB HDD;Intel HD Graphics 520;Windows 10;2,1;780;780
Lenovo;Legion Y520-15IKBN;Gaming;15,6;IPS Panel Full HD 1920x1080;Intel Core i5 7300HQ 2.5GHz;8;256GB SSD;Nvidia GeForce GTX 1050;No OS;2,4;779;779
Asus;X540UA-DM186 (i3-6006U/4GB/1TB/FHD/Linux);Notebook;15,6;Full HD 1920x1080;Intel Core i3 6006U 2GHz;4;1TB HDD;Intel HD Graphics 620;Linux;2;389;778
Mediacom;SmartBook Edge;Notebook;14;IPS Panel Full HD 1920x1080;Intel Celeron Quad Core N3450 1.1GHz;4;32GB SSD;Intel HD Graphics 500;Windows 10;1,45;389;778
HP;Chromebook 11;Netbook;11,6;1366x768;Intel Celeron Dual Core N3060 1.6GHz;4;16GB Flash Storage;Intel HD Graphics 400;Chrome OS;1,23;385;770
Acer;Aspire 3;Notebook;15,6;1366x768;Intel Core i3 7100U 2.4GHz;4;1TB HDD;Intel HD Graphics 620;Windows 10;2,4;384;768
Mediacom;SmartBook 130;Notebook;13,3;IPS Panel Full HD 1920x1080;Intel Atom x5-Z8350 1.44GHz;4;32GB Flash Storage;Intel HD Graphics;Windows 10;1,35;255;765
HP;15-AC110nv (i7-6500U/6GB/1TB/Radeon;Notebook;15,6;1366x768;Intel Core i7 6500U 2.5GHz;6;1TB HDD;AMD Radeon R5 M330;Windows 10;2,19;764;764
Lenovo;IdeaPad 110-17ACL;Notebook;17,3;1600x900;AMD A4-Series 7210 2.2GHz;4;500GB HDD;AMD Radeon R3;Windows 10;2,8;379;758
Dell;Inspiron 3552;Notebook;15,6;1366x768;Intel Celeron Dual Core N3050 1.6GHz;2;500GB HDD;Intel HD Graphics;Windows 10;2,2;379;758
Dell;Inspiron 3552;Notebook;15,6;1366x768;Intel Celeron Dual Core N3050 1.6GHz;2;500GB HDD;Intel HD Graphics;Windows 10;2,2;379;758
Lenovo;V110-15IAP (N3350/4GB/1TB/No;Notebook;15,6;1366x768;Intel Celeron Dual Core N3350 1.1GHz;4;1TB HDD;Intel HD Graphics 500;No OS;1,9;252,36;757,08
Acer;Chromebook 14;Notebook;14;1366x768;Intel Celeron Dual Core 3855U 1.6GHz;4;32GB Flash Storage;Intel HD Graphics 510;Chrome OS;1,45;375;750
Dell;Vostro 3568;Notebook;15,6;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;256GB SSD;Intel HD Graphics 620;Windows 10;2,18;750;750
Dell;Inspiron 3567;Notebook;15,6;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;256GB SSD;AMD Radeon R5 M430;Linux;2,2;749,01;749,01
Lenovo;IdeaPad 120S-14IAP;Notebook;14;1366x768;Intel Celeron Dual Core N3350 1.1GHz;4;64GB Flash Storage;Intel HD Graphics 500;Windows 10;1,44;249;747
HP;Stream 14-AX000nv;Notebook;14;1366x768;Intel Celeron Dual Core N3060 1.6GHz;2;32GB Flash Storage;Intel HD Graphics 400;Windows 10;1,44;249;747
Dell;Inspiron 3567;Notebook;15,6;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;256GB SSD;AMD Radeon R5 M430;Windows 10;2,2;745;745
HP;15-bs012nv (i7-7500U/8GB/1TB/Radeon;Notebook;15,6;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;1TB HDD;AMD Radeon 530;Windows 10;2,1;745;745
Acer;Aspire E5-576G;Notebook;15,6;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;1TB HDD;Nvidia GeForce 940MX;Windows 10;2,23;742;742
Dell;Vostro 3568;Notebook;15,6;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;4;256GB SSD;AMD Radeon R5 M420;Windows 10;2,18;739;739
HP;255 G6;Notebook;15,6;1366x768;AMD A6-Series 9220 2.5GHz;4;256GB SSD;AMD Radeon R4 Graphics;Windows 10;1,86;369;738
Asus;X553SA-XX021T (N3050/4GB/500GB/W10);Notebook;15,6;1366x768;Intel Celeron Dual Core N3050 1.6GHz;4;500GB HDD;Intel HD Graphics;Windows 10;2,2;369;738
Asus;VivoBook E12;Netbook;11,6;1366x768;Intel Celeron Dual Core N3350 1.1GHz;2;32GB Flash Storage;Intel HD Graphics 500;Windows 10;1,1;245;735
Acer;Aspire 3;Notebook;15,6;1366x768;Intel Core i3 7130U 2.7GHz;4;1TB HDD;Intel HD Graphics 620;Linux;2,1;367;734
HP;250 G6;Notebook;15,6;1366x768;Intel Core i3 6006U 2GHz;4;500GB HDD;Intel HD Graphics 520;No OS;1,86;364,9;729,8
HP;ProBook 430;Notebook;13,3;IPS Panel Full HD 1920x1080;Intel Core i5 8250U 1.6GHz;4;128GB SSD;Intel UHD Graphics 620;Windows 10;1,49;726;726
Acer;Aspire ES1-572;Notebook;15,6;1366x768;Intel Core i3 6006U 2.0GHz;4;500GB HDD;Intel HD Graphics 520;Linux;2,4;361,8;723,6
HP;ProBook 450;Notebook;15,6;IPS Panel Full HD 1920x1080;Intel Core i5 8250U 1.6GHz;4;500GB HDD;Intel HD Graphics 620;Windows 10;2,1;722;722
Lenovo;IdeaPad 320-15IAP;Notebook;15,6;1366x768;Intel Pentium Quad Core N4200 1.1GHz;4;1TB HDD;Intel HD Graphics 505;No OS;2,2;359,99;719,98
HP;ProBook 450;Notebook;15,6;IPS Panel Full HD 1920x1080;Intel Core i3 7100U 2.4GHz;8;1TB HDD;Nvidia GeForce 930MX ;Windows 10;2,1;716;716
Dell;Vostro 3568;Notebook;15,6;1366x768;Intel Core i5 7200U 2.5GHz;4;1TB HDD;Intel HD Graphics 620;Windows 10;2,18;708,06;708,06
HP;17-bs001nv (i5-7200U/6GB/2TB/Radeon;Notebook;17,3;IPS Panel Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;6;2TB HDD;AMD Radeon 520;Windows 10;2,71;699;699
HP;17-bs000nv I3;Notebook;17,3;IPS Panel Full HD 1920x1080;Intel Core i3 6006U 2GHz;4;256GB SSD;AMD Radeon R5 520;Windows 10;2,5;699;699
HP;15-bw000nv (E2-9000e/4GB/500GB/Radeon;Notebook;15,6;Full HD 1920x1080;AMD E-Series E2-9000e 1.5GHz;4;500GB HDD;AMD Radeon R2;Windows 10;2,1;349;698
Lenovo;IdeaPad 320-15IAP;Notebook;15,6;Full HD 1920x1080;Intel Pentium Quad Core N4200 1.1GHz;4;128GB SSD;Intel HD Graphics 505;Windows 10;2,2;349;698
Acer;Spin SP111-31;2 in 1 Convertible;11,6;IPS Panel Full HD / Touchscreen 1920x1080;Intel Celeron Dual Core N3350 2.0GHz;4;32GB Flash Storage;Intel HD Graphics 500;Windows 10;1,25;349;698
Acer;Chromebook 14;Notebook;14;1366x768;Intel Celeron Dual Core N3060 1.6GHz;4;32GB Flash Storage;Intel HD Graphics 400;Chrome OS;1,68;349;698
Acer;Aspire A315-31;Notebook;15,6;1366x768;Intel Celeron Dual Core N3350 1.1GHz;4;1TB HDD;Intel HD Graphics 500;Windows 10;2,1;348;696
HP;15-ra044nv (N3060/4GB/500GB/W10);Notebook;15,6;1366x768;Intel Celeron Dual Core N3060 1.6GHz;4;500GB HDD;Intel HD Graphics 400;Windows 10;2,1;347;694
HP;250 G6;Notebook;15,6;1366x768;Intel Core i3 6006U 2GHz;4;1TB HDD;Intel HD Graphics 520;No OS;1,86;345,99;691,98
HP;250 G6;Notebook;15,6;Full HD 1920x1080;Intel Core i3 6006U 2GHz;4;500GB HDD;Intel HD Graphics 520;No OS;1,86;344,99;689,98
HP;ProBook 440;Notebook;15,6;1366x768;Intel Core i3 6006U 2GHz;4;128GB SSD;Intel HD Graphics 520;Windows 10;1,63;689;689
Lenovo;IdeaPad 320-15IAP;Notebook;15,6;Full HD 1920x1080;Intel Pentium Quad Core N4200 1.1GHz;4;500GB HDD;Intel HD Graphics 505;Windows 10;2,2;344;688
Lenovo;IdeaPad 100S-14IBR;Notebook;14;1366x768;Intel Celeron Dual Core N3050 1.6GHz;2;64GB Flash Storage;Intel HD Graphics;Windows 10;1,5;229;687
HP;ProBook 450;Notebook;15,6;Full HD 1920x1080;Intel Core i3 7100U 2.4GHz;4;500GB HDD;Intel HD Graphics 620;Windows 10;2,04;685;685
HP;Pavilion x360;2 in 1 Convertible;15,6;Touchscreen 1366x768;Intel Core i5 7200U 2.5GHz;4;500GB HDD;Intel HD Graphics 620;Windows 10;2,3;684,8;684,8
Acer;Aspire A515-51G;Notebook;15,6;IPS Panel Full HD 1920x1080;Intel Core i5 8250U 1.6GHz;4;256GB SSD;Intel UHD Graphics 620;Windows 10;2,2;682;682
Lenovo;V110-15ISK (i3-6006U/4GB/1TB/No;Notebook;15,6;1366x768;Intel Core i3 6006U 2.0GHz;4;1TB HDD;Intel HD Graphics 520;No OS;1,9;339;678
Asus;X541NA-GO020T (N3350/4GB/1TB/W10);Notebook;15,6;1366x768;Intel Celeron Dual Core N3350 1.1GHz;4;1TB HDD;Intel HD Graphics 500;Windows 10;2;339;678
Dell;Vostro 3568;Notebook;15,6;1366x768;Intel Core i3 6006U 2GHz;8;256GB SSD;Intel HD Graphics 520;Windows 10;2;665;665
HP;15-rb013nv (E2-9000e/4GB/500GB/W10);Notebook;15,6;1366x768;AMD E-Series 9000e 1.5GHz;4;500GB HDD;AMD Radeon R2;Windows 10;2,1;330;660
Acer;Aspire 1;Notebook;14;Full HD 1920x1080;Intel Celeron Quad Core N3450 1.1GHz;4;32GB Flash Storage;Intel HD Graphics 500;Windows 10;1,6;329;658
Acer;TravelMate P238-M;Notebook;13,3;1366x768;Intel Core i5 6200U 2.3GHz;4;128GB SSD;Intel HD Graphics 520;Windows 10;1,6;655;655
Dell;Inspiron 3576;Notebook;15,6;Full HD 1920x1080;Intel Core i5 8250U 1.6GHz;8;1TB HDD;AMD Radeon 520;Linux;2,2;647;647
Lenovo;IdeaPad 320-15IAP;Notebook;15,6;1366x768;Intel Celeron Dual Core N3350 1.1GHz;4;1TB HDD;Intel HD Graphics 500;No OS;2,2;321,99;643,98
HP;17-BS092ND (i3-6006U/8GB/256GB/W10);Notebook;17,3;1600x900;Intel Core i3 6006U 2GHz;8;256GB SSD;Intel HD Graphics 520;Windows 10;2,5;639,9;639,9
Asus;Q304UA-BHI5T11 (i5-7200U/6GB/1TB/FHD/W10);2 in 1 Convertible;13,3;Full HD / Touchscreen 1920x1080;Intel Core i5 7200U 2.5GHz;6;1TB HDD;Intel HD Graphics 620;Windows 10;1,5;639,01;639,01
HP;250 G6;Notebook;15,6;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;1TB HDD;Intel HD Graphics 620;Windows 10;1,86;639;639
Lenovo;Yoga Book;2 in 1 Convertible;10,1;IPS Panel Touchscreen 1920x1200;Intel Atom x5-Z8550 1.44GHz;4;64GB Flash Storage;Intel HD Graphics 400;Android;0,69;319;638
Lenovo;V330-15IKB (i3-7130U/4GB/128GB/FHD/W10);Notebook;15,6;Full HD 1920x1080;Intel Core i3 7130U 2.7GHz;4;128GB SSD;Intel HD Graphics 620;Windows 10;2,05;630;630
HP;15-ba043na (A12-9700P/8GB/2TB/W10);Notebook;15,6;1366x768;AMD A12-Series 9700P 2.5GHz;8;2TB HDD;AMD Radeon R7 Graphics;Windows 10;2,04;629;629
Acer;Aspire E5-774G;Notebook;17,3;1600x900;Intel Core i3 6006U 2.0GHz;8;1TB HDD;Nvidia GeForce 940MX;Windows 10;3,3;629;629
Lenovo;V310-15IKB (i5-7200U/4GB/1TB/FHD/W10);Notebook;15,6;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;4;1TB HDD +  1TB HDD;Intel HD Graphics 620;Windows 10;2,1;621,45;621,45
Lenovo;IdeaPad 320-15AST;Notebook;15,6;1366x768;AMD A6-Series 9220 2.9GHz;4;500GB HDD;AMD Radeon R4 Graphics;No OS;2,2;309;618
Lenovo;IdeaPad 320-15IAP;Notebook;15,6;1366x768;Intel Pentium Quad Core N4200 1.1GHz;4;1TB HDD;Intel HD Graphics 505;Windows 10;2,2;309;618
Asus;X540SA-RBPDN09 (N3710/4GB/1TB/W10);Notebook;15,6;1366x768;Intel Pentium Quad Core N3710 1.6GHz;4;1TB HDD;Intel HD Graphics 405;Windows 10;2,65;309;618
Acer;Aspire A515-51G-59QF;Notebook;15,6;IPS Panel Full HD 1920x1080;Intel Core i5 8250U 1.6GHz;4;1TB HDD;Nvidia GeForce MX150;Windows 10;2,2;613;613
Asus;X541NA-PD1003Y (N4200/4GB/500GB/W10);Notebook;15,6;1366x768;Intel Pentium Quad Core N4200 1.1GHz;4;500GB HDD;Intel HD Graphics 500;Windows 10;2;304;608
Acer;Aspire 3;Notebook;15,6;1366x768;Intel Core i5 7200U 2.5GHz;4;256GB SSD;Intel HD Graphics 620;Windows 10;2,1;599;599
Asus;R417NA-RS01 (N3350/4GB/32GB/W10);Notebook;14;1366x768;Intel Celeron Dual Core N3350 1.1GHz;4;32GB Flash Storage;Intel HD Graphics 500;Windows 10;1,63;299;598
Lenovo;IdeaPad 320-15AST;Notebook;15,6;1366x768;AMD E-Series 9000 2.2GHz;4;500GB HDD;AMD Radeon R2 Graphics;Windows 10;2,2;299;598
Lenovo;IdeaPad 320-15ABR;Notebook;15,6;Full HD 1920x1080;AMD A12-Series 9720P 3.6GHz;6;256GB SSD;AMD Radeon 530;Windows 10;2,2;597,57;597,57
Asus;E402WA-GA010T (E2-6110/2GB/32GB/W10);Notebook;14;1366x768;AMD E-Series E2-6110 1.5GHz;2;32GB Flash Storage;AMD Radeon R2;Windows 10;1,65;199;597
Lenovo;IdeaPad 320-15IKBN;Notebook;15,6;1366x768;Intel Core i5 7200U 2.5GHz;8;256GB SSD;Intel HD Graphics 620;Windows 10;2,2;597;597
Asus;VivoBook E403NA;Notebook;14;Full HD 1920x1080;Intel Celeron Dual Core N3350 1.1GHz;4;32GB Flash Storage;Intel HD Graphics 500;Windows 10;1,5;298;596
Lenovo;110-15ACL (A6-7310/4GB/500GB/W10);Notebook;15,6;1366x768;AMD A6-Series 7310 2GHz;4;500GB HDD;AMD Radeon R4;Windows 10;2,19;298;596
HP;15-BA015wm (E2-7110/4GB/500GB/W10);Notebook;15,6;1366x768;AMD E-Series 7110 1.8GHz;4;500GB HDD;AMD Radeon R2 Graphics;Windows 10;1,86;297;594
Dell;Chromebook 11;Netbook;11,6;1366x768;Intel Celeron Dual Core N3060 1.6GHz;4;16GB Flash Storage;Intel HD Graphics 400;Chrome OS;1,26;295;590
Lenovo;IdeaPad 320-17IKB;Notebook;17,3;1600x900;Intel Core i5 7200U 2.5GHz;4;1TB HDD;Nvidia GeForce 920MX;Windows 10;2,79;589;589
HP;15-bs024nv (i5-7200U/8GB/128GB/W10);Notebook;15,6;1366x768;Intel Core i5 7200U 2.5GHz;8;128GB SSD;Intel HD Graphics 620;Windows 10;1,91;589;589
Lenovo;IdeaPad 120S-14IAP;Notebook;14;1366x768;Intel Celeron Dual Core N3350 1.1GHz;4;32GB Flash Storage;Intel HD Graphics 500;Windows 10;1,44;292;584
Acer;Aspire ES1-531;Notebook;15,6;1366x768;Intel Celeron Dual Core N3060 1.6GHz;4;500GB HDD;Intel HD Graphics 400;Linux;2,4;289;578
HP;250 G6;Notebook;15,6;1366x768;Intel Celeron Dual Core N3060 1.6GHz;4;1TB HDD;Intel HD Graphics 400;No OS;1,86;288,9;577,8
Asus;Vivobook E200HA;Netbook;11,6;1366x768;Intel Atom x5-Z8350 1.44GHz;2;32GB Flash Storage;Intel HD Graphics 400;Windows 10;0,98;191,9;575,7
Asus;VivoBook E403NA;Notebook;14;1366x768;Intel Celeron Dual Core N3350 1.1GHz;4;32GB Flash Storage;Intel HD Graphics 500;Windows 10;1,5;286;572
HP;15-bw007nv (A10-9620P/6GB/128GB/Radeon;Notebook;15,6;IPS Panel Full HD 1920x1080;AMD A10-Series A10-9620P 2.5GHz;6;128GB SSD;AMD Radeon 530;Windows 10;1,91;568,9;568,9
Asus;L403NA-GA013TS (N3350/4GB/32GB/W10);Notebook;14;1366x768;Intel Celeron Dual Core N3350 1.1GHz;4;32GB Flash Storage;Intel HD Graphics 500;Windows 10;1,5;278;556
HP;Pavilion 15-AW003nv;Notebook;15,6;Full HD 1920x1080;AMD A9-Series 9410 2.9GHz;6;1.0TB Hybrid;AMD Radeon R7 M440;Windows 10;2,04;549,99;549,99
Asus;X541NA (N3350/4GB/1TB/Linux);Notebook;15,6;1366x768;Intel Celeron Dual Core N3350 1.1GHz;4;1TB HDD;Intel HD Graphics 500;Linux;2;274,99;549,98
Lenovo;Ideapad 510S-13IKB;Notebook;13,3;IPS Panel Full HD 1920x1080;Intel Core i3 7100U 2.4GHz;4;128GB SSD;Intel HD Graphics 620;Windows 10;1,5;549;549
Lenovo;V110-15IAP (N3350/4GB/128GB/No;Notebook;15,6;1366x768;Intel Celeron Dual Core N3350 1.1GHz;4;128GB SSD;Intel HD Graphics 500;No OS;1,9;270,62;541,24
Dell;Inspiron 3567;Notebook;15,6;1366x768;Intel Core i5 7200U 2.5GHz;8;1TB HDD;Intel HD Graphics 620;Windows 10;2,14;539,95;539,95
Lenovo;IdeaPad 320-17IKB;Notebook;17,3;1600x900;Intel Core i5 7200U 2.5GHz;8;1TB HDD;Intel HD Graphics 620;No OS;2,8;539;539
Acer;TravelMate B117-M;Netbook;11,6;1366x768;Intel Celeron Dual Core N3050 1.6GHz;4;32GB Flash Storage;Intel HD Graphics;Windows 10;1,4;269;538
Acer;Aspire A515-51G-32MX;Notebook;15,6;Full HD 1920x1080;Intel Core i3 7130U 2.7GHz;4;1TB HDD;Nvidia GeForce MX130;Windows 10;2,2;530;530
Dell;Latitude E5570;Notebook;15,6;1366x768;Intel Core i5 6200U 2.3GHz;4;500GB HDD;Intel HD Graphics 520;Linux;2,09;523,63;523,63
Acer;C740-C9QX (3205U/2GB/32GB/Chrome;Netbook;11,6;1366x768;Intel Celeron Dual Core 3205U 1.5GHz;2;32GB SSD;Intel HD Graphics;Chrome OS;1,3;174;522
Vero;K147 (N3350/4GB/32GB/FHD/W10);Notebook;14;IPS Panel Full HD 1920x1080;Intel Celeron Dual Core N3350 1.1GHz;4;32GB Flash Storage;Intel HD Graphics 500;Windows 10;1,3;260;520
Lenovo;IdeaPad 320-15IKBN;Notebook;15,6;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;2TB HDD;Intel HD Graphics 620;No OS;2,2;519;519
HP;250 G6;Notebook;15,6;1366x768;Intel Celeron Dual Core N3060 1.6GHz;4;500GB HDD;Intel HD Graphics 400;No OS;1,86;259;518
Lenovo;IdeaPad 320-15IKBN;Notebook;15,6;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;4;1TB HDD;Nvidia GeForce 920MX;No OS;2,2;499;499
HP;15-BW004nv (A9-9420/4GB/256GB/Radeon;Ultrabook;15,6;Full HD 1920x1080;AMD A9-Series 9420 3GHz;4;256GB SSD;AMD Radeon 520;Windows 10;1,91;499;499
Dell;Inspiron 3567;Notebook;15,6;Full HD 1920x1080;Intel Core i3 6006U 2GHz;4;256GB SSD;AMD Radeon R5 M430;Windows 10;2,2;498,9;498,9
Lenovo;IdeaPad 100S-14IBR;Notebook;14;1366x768;Intel Celeron Dual Core N3060 1.6GHz;2;32GB Flash Storage;Intel HD Graphics 400;Windows 10;1,42;249;498
Chuwi;Lapbook 15,6;Notebook;15,6;Full HD 1920x1080;Intel Atom x5-Z8350 1.44GHz;4;64GB Flash Storage;Intel HD Graphics;Windows 10;1,89;248,9;497,8
Chuwi;"LapBook 15.6""";Notebook;15,6;Full HD 1920x1080;Intel Atom x5-Z8300 1.44GHz;4;64GB Flash Storage;Intel HD Graphics;Windows 10;1,89;244,99;489,98
Dell;Latitude 3570;Notebook;15,6;1366x768;Intel Core i3 6100U 2.3GHz;4;500GB HDD;Intel HD Graphics 520;Windows 10;2,06;481,98;481,98
Mediacom;SmartBook 140;Notebook;14;Full HD 1920x1080;Intel Atom x5-Z8350 1.44GHz;2;32GB Flash Storage;Intel HD Graphics;Windows 10;1,4;239;478
Dell;Inspiron 3567;Notebook;15,6;Touchscreen 1366x768;Intel Core i3 7100U 2.4GHz;8;1TB HDD;Intel HD Graphics 620;Windows 10;2,3;469,01;469,01
Lenovo;IdeaPad 110-15ISK;Notebook;15,6;Full HD 1920x1080;Intel Core i3 6006U 2.0GHz;4;1TB HDD;Intel HD Graphics 520;No OS;2,2;469;469
HP;Stream 14-AX040wm;Notebook;14;1366x768;Intel Celeron Dual Core N3060 1.6GHz;4;32GB SSD;Intel HD Graphics 400;Windows 10;1,44;229;458
Lenovo;IdeaPad 100S-14IBR;Notebook;14;1366x768;Intel Celeron Dual Core N3050 1.6GHz;2;64GB Flash Storage;Intel HD Graphics;Windows 10;1,5;229;458
Lenovo;IdeaPad 100S-14IBR;Notebook;14;1366x768;Intel Celeron Dual Core N3050 1.6GHz;2;64GB Flash Storage;Intel HD Graphics;Windows 10;1,5;229;458
Acer;Aspire A315-51;Notebook;15,6;1366x768;Intel Core i3 6006U 2GHz;4;1TB HDD;Intel HD Graphics 520;Windows 10;2,1;447;447
HP;15-BW094nd (A6-9220/8GB/128GB/W10);Notebook;15,6;1366x768;AMD A6-Series A6-9220 2.5GHz;8;128GB SSD;AMD Radeon R4 Graphics;Windows 10;1,91;445,9;445,9
Dell;Vostro 3568;Notebook;15,6;1366x768;Intel Core i3 6006U 2.0GHz;4;1TB HDD;Intel HD Graphics 520;Linux;2,18;443,9;443,9
Lenovo;IdeaPad 320-15ABR;Notebook;15,6;1366x768;AMD A12-Series 9720P 3.6GHz;8;1TB HDD;AMD Radeon R7;Windows 10;2,2;429;429
Lenovo;V110-15ISK (i3-6006U/4GB/128GB/W10);Notebook;15,6;1366x768;Intel Core i3 6006U 2.0GHz;4;128GB SSD;Intel HD Graphics 520;Windows 10;2,1;429;429
Vero;V142 (X5-Z8350/2GB/32GB/W10);Notebook;14;1366x768;Intel Atom X5-Z8350 1.44GHz;2;32GB Flash Storage;Intel HD Graphics 400;Windows 10;1,45;210,8;421,6
