id,followers_count,wall_comments,comment_count,post_count,like_count,friends_count,group_count,posts_count,reposts_count,verified,videos_count,audios_count,photos_count,gifts_count
7464,5,1,23,1900,145,217,3294,1706,93,0,5522,550,2565,246
7465,2,1,5,800,138,12,40,486,314,0,71,0,2,0
7466,49,1,8,1600,296,17,362,367,942,0,19,0,1516,0
7467,113,0,24,4078,365,40,0,49,448,0,216,529,371,0
7468,27,1,340,1100,713,20,728,81,666,0,0,0,114,2
7469,36,1,1,1100,47,20,0,15,484,0,1,257,66,12
7470,10,1,12,4834,432,10,0,86,2028,0,0,0,232,7
7471,121,1,1,3200,693,67,1708,56,2277,0,3383,1207,435,16
7472,23,1,17,900,73,21,938,4,576,0,398,0,20,0
7473,53,1,3,3800,100,69,1018,481,2720,0,1203,207,657,3
7474,84,1,612,77,459,71,160,33,44,0,233,0,82,12
7475,24,0,8,5781,1497,26,0,60,5379,0,6,3,182,7
7476,0,1,9,2106,1286,4,0,80,2025,0,36,269,318,7
7477,227,1,6,693,146,197,0,98,587,0,13,267,118,1
7478,26,1,61,358,619,20,116,19,339,0,4,111,222,21
7479,57,1,112,483,203,38,484,30,453,0,25,0,39,0
7480,0,0,99,982,17,5,90,10,972,0,11,82,11,0
7481,449,1,530,1700,481,128,232,232,661,0,74,44,2234,15
7482,98,1,1,898,489,119,148,4,714,0,7,0,30,0
7483,235,1,78,1099,256,153,356,13,1000,0,86,0,65,0
7484,1486,1,1186,1100,321,650,1086,136,564,0,1584,0,1131,0
7485,615,0,58,500,1580,155,1112,91,266,0,1019,0,224,0
7486,23,1,472,1199,613,232,864,44,486,0,65,0,420,0
7487,48,1,5,689,633,16,0,28,618,0,9,30,46,1
7488,60,1,4,1598,166,130,1188,24,1086,0,35,0,78,0
7489,24,1,285,4174,1108,80,14,67,1068,0,161,0,37,0
7490,24,1,26,400,349,15,0,9,352,0,30,0,97,0
7491,417,1,1,500,55,290,288,313,85,0,195,0,902,0
7492,64,1,2,900,155,113,172,20,543,0,80,0,11,0
7493,118,1,1,5253,466,19,0,27,1136,0,523,273,323,65
7494,123,1,1311,100,155,223,0,7,61,0,43,0,28,0
7495,348,1,9,400,301,78,1294,4,396,0,964,1139,517,0
7496,25,0,3,500,130,126,82,15,417,0,305,0,465,0
7497,249,0,35,600,1134,76,366,38,416,0,8626,0,215,0
7498,149,1,3,490,782,70,2608,20,460,0,3,5,40,28
7499,58,1,245,2000,2274,22,0,73,1050,0,1992,0,180,0
7500,54,1,42,500,241,59,654,6,351,0,108,264,186,0
7501,3,1,21,1000,181,13,2414,38,478,0,1372,986,432,0
7502,470,1,259,300,1483,26,154,23,277,0,1710,0,540,0
7503,310,1,30,1000,1590,77,1490,167,833,0,973,3048,44,95
7504,4,1,1,1100,195,27,404,119,810,0,265,0,1,0
7505,182,1,894,2400,814,70,426,379,1236,0,396,0,1553,0
7506,135,0,1,700,706,107,0,0,374,0,2723,0,46,0
7507,26,1,101,900,231,23,0,4,496,0,296,793,9,5
7508,52,0,17,600,62,32,532,12,437,0,65,0,23,0
7509,2,1,2,572,109,2,0,7,561,0,1,0,7,0
7510,20,1,7,3821,409,22,0,774,92,0,31,0,3954,16
7511,4,1,1,700,2,6,0,180,415,0,22,69,210,53
7512,131,1,1,3650,56,23,0,8,1149,0,491,0,79,0
7513,94,1,9,7900,1215,65,0,4,2768,0,1,1,15,0
7514,242,1,46,741,693,28,2650,112,439,0,26,0,92,0
7515,166,1,2,646,778,25,0,82,397,0,33,0,29,0
7516,16,1,2,1215,809,11,0,31,844,0,327,1822,222,5
7517,40,1,22,801,959,33,662,112,689,0,59,0,372,7
7518,52,1,889,700,768,470,404,77,450,0,552,3744,837,0
7519,86,1,1626,568,1035,208,10,124,342,0,30,0,907,0
7520,573,1,537,3159,781,329,132,44,448,0,163,163,331,0
7521,691,1,9,515,2424,54,0,2,489,0,20,0,76,14
7522,1102,1,87,27161,18722,106,686,2205,4699,0,1125,0,20305,0
7523,582,1,105,8239,258,3564,512,168,1541,0,461,385,3815,0
7524,50,1,129,700,1118,62,954,19,321,0,968,1087,94,201
7525,306,1,33,400,157,141,480,4,396,0,95,0,32,0
7526,515,1,2,3943,74,327,290,98,276,0,280,0,1119,207
7527,58,1,3,1400,257,549,454,487,351,0,295,793,3606,0
7528,197,1,27,599,26,349,54,217,142,0,45,0,2256,0
7529,53,1,39,698,693,86,962,101,352,0,129,10,599,10
7530,10871,1,19,1400,2341,114,3530,655,317,0,3630,3816,2156,476
7531,9,1,2,818,1246,26,0,5,666,0,3,15,207,4
7532,32,1,9,1000,207,213,382,30,564,0,511,800,77,0
7533,1582,1,15,700,240,963,1146,19,472,0,693,596,1695,46
7534,515,1,26,6193,112,338,0,55,344,0,1038,605,637,28
7535,135,1,36,1591,335,207,234,84,394,0,68,0,793,0
7536,2186,1,49,700,452,909,214,336,84,0,1029,534,534,326
7537,780,1,96,600,922,144,116,20,343,0,174,720,1043,98
7538,70,1,1208,299,38,119,144,29,162,0,46,0,144,0
7539,2,1,12,400,166,450,416,51,349,0,136,0,1197,0
7540,843,1,503,100,47,228,270,15,9,0,324,0,7,247
7541,173,1,315,100,1168,46,846,20,50,0,27,53,79,20
7542,849,1,151,1000,413,772,1716,113,825,0,2368,0,1074,38
7543,34,1,47,599,163,22,78,96,366,0,5,2,246,7
7544,607,1,1222,300,192,110,1510,206,94,0,599,1800,1101,0
7545,219,1,64,400,342,122,244,111,289,0,46,0,992,0
7546,4,1,6,899,267,11,0,512,39,0,1,0,1253,0
7547,108,1,548,57,101,50,0,8,49,0,11,0,11,0
7548,466,1,41,1000,290,88,644,442,241,0,146,413,6415,99
7549,21,1,5,600,162,34,148,2,598,0,6,0,53,0
7550,64,1,41,463,99,40,4920,264,152,0,13,13,668,15
7551,47,1,1,600,55,22,178,12,352,0,22,142,149,0
7552,17,1,3,700,138,7,0,34,377,0,5,573,188,11
7553,63,1,33,2345,274,28,262,239,1948,0,56,117,685,7
7554,331,1,5,399,2833,44,1602,24,375,0,30,0,570,0
7555,118,1,12,3900,384,57,5290,69,2565,0,544,457,17,16
7556,53,1,3,1200,33,17,0,87,546,0,424,0,260,20
7557,9,1,1,1852,54,27,0,47,1804,0,18,0,51,6
7558,19,1,1,3637,234,9,0,105,3113,0,2444,1857,37,0
7559,45,1,12,19390,5261,3,0,108,18528,0,496,0,99,0
7560,65,1,1,649,599,19,0,17,555,0,3,0,20,0
7561,115,1,1,3350,11,874,0,110,255,0,88,106,546,32
7562,2353,1,74,402,1117,1206,86,20,382,0,207,1531,6914,164
7563,1587,1,47,8906,46,1216,0,150,320,0,1867,2556,3786,0
7564,16,1,1091,300,579,902,378,280,20,0,6249,0,6832,0
7565,42,1,1,6600,36,23,0,71,4604,0,338,220,1,3
7566,660,1,109,16384,2508,325,0,946,2938,0,2851,0,2380,0
7567,68,1,2088,200,2062,412,282,31,108,0,81,2,1248,0
7568,172,1,483,98,114,149,76,3,60,0,205,0,55,0
7569,105,1,59,700,254,85,394,18,439,0,291,109,816,0
7570,337,1,177,2051,199,1223,396,322,224,0,570,1976,2311,0
7571,239,1,32,799,5960,16,0,14,785,0,240,0,1126,0
7572,216,0,1,598,80,123,1166,19,579,0,448,0,584,0
7573,66,0,602,1000,1532,101,30,14,916,0,83,3,74,0
7574,118,1,15,600,167,191,2972,7,378,0,2,0,12,4
7575,95,1,800,100,58,464,470,22,2,0,996,596,9237,0
7576,93,1,4,8414,377,258,0,19,372,0,2310,4911,365,0
7577,11,1,5,505,128,20,0,21,368,0,239,0,141,0
7578,191,1,9,399,1695,359,932,180,219,0,1014,729,2810,50
7579,122,1,116,700,463,340,126,296,140,0,1432,0,1679,0
7580,270,1,53,600,8252,110,352,290,215,0,271,0,740,0
7581,73,1,73,1000,290,101,348,58,697,0,779,0,179,0
7582,550,0,4,1300,206,467,592,81,594,0,244,0,1146,0
7583,13,1,4,500,114,7,0,6,494,0,184,0,18,0
7584,146,1,7,800,865,11,0,15,785,0,57,51,1012,26
7585,455,0,17,1000,304,89,644,7,993,0,1860,0,19,0
7586,99,1,380,300,245,92,240,17,282,0,1306,0,182,0
7587,137,1,39,800,511,425,5036,38,422,0,2539,3963,409,20
7588,67,1,14,1951,836,113,422,52,806,0,66,18,510,0
7589,83,1,1,2500,78,5,0,158,1854,0,295,0,250,0
7590,141,1,15,6947,447,35,0,155,1926,0,435,535,1123,27
7591,223,1,20,799,269,43,0,108,333,0,343,0,96,0
7592,48,1,10,800,801,58,0,141,351,0,1080,0,294,0
7593,33,1,1,4077,50,529,64,1162,137,0,31,30,1334,5
7594,110,1,7,2000,65,24,4194,87,1075,0,1671,899,176,0
7595,570,1,100,9252,89,1054,0,207,1176,0,516,0,1060,0
7596,14,1,3,4100,326,21,0,137,3474,0,131,0,140,0
7597,278,1,91,800,227,88,340,37,568,0,182,0,364,0
7598,391,1,10,600,268,43,812,67,337,0,185,0,434,0
7599,22,1,24,500,315,12,1052,4,495,0,221,697,56,1
7600,17,1,117,1300,398,8,0,30,790,0,1,0,45,0
7601,124,1,19,1200,266,62,1196,62,1000,0,4986,3763,861,56
7602,5,1,1,500,11,1,0,13,389,0,1,33,50,1
7603,40,1,22,10554,399,55,0,16,356,0,2410,904,822,87
7604,47,1,1,500,179,55,0,28,361,0,1,0,81,0
7605,3,1,457,16,3,20,16,8,0,0,4,0,12,0
7606,1,1,7,5500,181,68,0,137,5363,0,1401,0,357,0
7607,3,0,3,665,4,18,152,277,88,0,18,25,483,0
7608,55,1,8,1000,29,332,0,33,566,0,0,1,19,2
7609,7,1,2,2600,72,16,0,70,1600,0,555,1786,1253,0
7610,25,1,4,790,207,15,130,271,519,0,2,0,114,0
7611,19,1,8,424,714,15,576,0,424,0,238,0,16,0
7612,58,1,23,1300,165,207,0,159,604,0,694,0,444,0
7613,21,1,101,1192,290,73,46,78,429,0,20,0,61,5
7614,294,1,5,2789,68,2768,370,56,1273,0,12,0,744,38
7615,151,1,464,299,721,136,308,65,134,0,15,0,1,0
7616,0,1,1,1500,50,2280,532,802,299,0,1037,0,11890,0
7617,151,1,20,1800,14,99,184,14,1471,0,101,0,16,0
7618,173,1,40,899,2195,108,292,31,459,0,26,0,259,28
7619,89,1,584,199,32,440,504,36,55,0,684,632,1043,0
7620,253,1,12,600,485,363,0,17,502,0,497,0,1171,0
7621,761,1,8,25539,709,178,0,25,2383,0,1008,0,1119,0
7622,48,1,1,600,200,187,38,7,401,0,70,0,602,0
7623,67,1,3030,100,362,121,98,13,33,0,785,0,308,0
7624,2429,1,461,400,366,204,244,54,125,0,601,0,499,183
7625,164,0,42,2600,9,600,106,12,382,0,144,0,27,0
7626,531,1,109,1100,4231,33,0,168,932,0,3059,0,2498,0
7627,277,1,469,700,509,98,584,89,483,0,186,0,89,0
7628,243,0,2,1100,2,5762,172,3,676,0,15,510,49,0
7629,156,1,1451,200,82,80,154,29,81,0,172,215,323,0
7630,209,1,7019,100,28,185,118,51,10,0,418,0,241,53
7631,94,1,54,1100,30,15,0,106,455,0,586,202,360,18
7632,34,1,4,400,570,19,0,15,385,0,31,0,156,0
7633,12,1,5,600,259,121,1342,20,580,0,61,0,2591,0
7634,62,1,32278,100,268,343,132,24,12,0,296,326,324,0
7635,3641,1,4,899,484,59,1432,17,534,0,967,0,39,0
7636,30,1,11,600,9,135,50,20,483,0,240,73,7,13
7637,51,1,1,3400,819,12,0,107,1095,0,168,0,2670,0
7638,149,1,61,1400,3852,348,324,49,716,0,503,987,9639,0
7639,29,1,39,3300,674,175,448,173,2089,0,27,154,1013,19
7640,63,1,10,1100,84,51,312,11,689,0,2011,0,33,0
7641,125,1,4662,399,12,12,98,29,169,0,8,0,1422,19
7642,33,1,221,4002,140,99,0,141,150,0,60,188,1683,24
7643,150,1,15,800,21,4,0,40,389,0,107,0,341,20
7644,5,0,8,977,361,9,0,92,842,0,2,0,77,4
7645,105,1,9,400,2938,25,36,61,339,0,141,0,1215,0
7646,1912,1,60,3896,229,1832,534,1031,231,0,186,254,2741,12
7647,227,1,39,1000,442,3,0,458,247,0,741,0,1178,128
7648,77,1,123,1100,320,63,276,78,521,0,18,0,836,0
7649,1806,1,989,300,3681,71,702,29,111,0,590,0,470,0
7650,138,1,9649,126,396,18,0,39,84,0,930,2915,2492,0
7651,55,1,550,3,347,4,94,2,1,0,0,0,1,4
7652,21,1,6,600,6,8,0,58,379,0,436,92,308,0
7653,48,1,191,9486,150,180,0,852,1568,0,3213,0,17951,0
7654,120,1,45,500,880,36,520,7,493,0,8,0,51,0
7655,179,0,72,346,463,16,0,182,132,0,478,0,495,0
7656,45,1,16,600,25,22,0,116,253,0,25,0,552,0
7657,85,1,5,500,23,35,800,25,337,0,20,49,65,53
7658,337,0,52,1300,172,46,310,162,626,0,270,1219,696,0
7659,151,1,17,599,527,1,0,380,0,0,0,0,0,0
7660,40,1,6,700,80,16,2852,38,413,0,0,39,60,7
7661,4220,1,3,2908,99,511,0,10,2516,0,1,0,86,0
7662,109,1,2222,200,325,24,290,35,69,0,21,211,179,48
7663,93,1,47,2800,1413,19,194,203,2022,0,54,0,510,0
7664,58,1,17,1300,136,243,0,270,732,0,10,25,10,19
7665,11,0,2,4129,562,2,638,898,3216,0,126,0,92,0
7666,39,1,22,1290,262,5,0,10,1280,0,15,319,3,10
7667,15,1,6,863,45,13,0,144,719,0,267,0,276,0
7668,19,1,2,516,50,145,0,45,471,0,8,194,17,1
7669,468,1,112,4386,1027,169,166,330,1101,0,256,1684,1873,0
7670,212,1,4852,100,1563,23,0,69,31,0,299,403,989,0
7671,65,1,1036,1100,641,133,130,634,125,0,530,1280,11988,55
7672,143,1,406,500,80,206,158,36,446,0,269,0,465,0
7673,105,1,807,400,397,33,0,27,295,0,1756,0,2561,0
7674,820,1,161,1800,1111,1183,1778,52,1019,0,311,0,648,0
7675,32,0,16,900,400,8,0,16,396,0,1250,0,1129,0
7676,3,1,28,1562,131,37,0,61,752,0,164,67,278,14
7677,8,1,2119,100,26,617,144,0,4,0,128,0,119,0
7678,41,1,34,1300,453,11,230,145,527,0,94,0,1,0
7679,138,1,1398,200,286,21,0,12,53,0,24,0,147,0
7680,43,1,5,400,42,39,0,211,186,0,10,25,398,37
7681,68,1,4524,999,88,1197,248,116,585,0,219,0,2302,73
7682,114,1,5,399,49,292,408,318,81,0,321,5,2823,29
7683,451,1,34,699,602,623,1118,214,260,0,126,0,423,0
7684,0,1,3,3000,683,61,176,17,2200,0,554,145,9,0
7685,152,1,43,2500,999,243,250,295,1465,0,684,0,681,47
7686,109,1,9,4517,166,100,0,44,335,0,89,666,1140,47
7687,94,1,1,1800,296,25,0,76,1455,0,5,22,90,18
7688,34,0,5,900,918,28,496,138,488,0,57,0,336,0
7689,128,1,6,1100,421,46,0,34,709,0,1335,1316,498,26
7690,11,1,39,500,246,93,278,37,463,0,231,0,149,0
7691,11,1,6,6282,376,27,258,211,5103,0,50,110,199,15
7692,110,1,101,2000,479,79,0,72,1284,0,832,2102,404,38
7693,133,1,842,399,47,102,366,47,153,0,205,2794,90,0
7694,255,1,10,1800,10,42,116,564,834,0,678,0,1,0
7695,219,1,4,2900,712,97,658,27,1522,0,403,605,220,31
7696,1996,1,37,1300,406,54,5144,559,496,0,9377,0,958,407
7697,51,1,2,900,202,35,500,74,475,0,215,578,342,7
7698,517,1,24,1900,90,50,268,297,223,0,116,0,1740,0
7699,51,1,38,1000,778,11,306,40,568,0,171,0,296,23
7700,561,1,317,1100,340,50,260,64,646,0,73,0,398,0
7701,65,1,446,100,197,16,192,42,0,0,3,0,170,0
7702,343,1,13,1400,985,12,536,114,814,0,1442,0,552,0
7703,187,1,3,900,352,72,5254,65,486,0,507,0,304,0
7704,40,1,26,4267,179,13,0,13,1187,0,126,212,68,15
7705,72,1,3,1500,1177,46,762,282,506,0,0,0,0,0
7706,80,1,3,1171,99,36,504,109,278,0,23,0,311,26
7707,4,1,3,799,39,17,0,6,378,0,3,179,44,0
7708,22,1,25,1200,24,10,326,104,822,0,3,0,2,0
7709,23,1,1,494,92,8,52,18,464,0,13,0,64,0
7710,120,1,36,3367,4775,17,0,9,866,0,35,0,271,0
7711,3,1,2,1440,103,711,0,6,420,0,0,17,12,0
7712,186,1,43,1103,45,367,0,5,591,0,3,12,8,1
7713,32,1,12,1000,816,16,0,52,645,0,18,0,172,0
7714,36,1,6,961,220,328,0,13,686,0,3,12,34,1
7715,209,1,5,2200,1323,16,1810,836,1364,0,571,1255,959,0
7716,15,1,633,5,3216,3,50,3,2,0,0,0,0,0
7717,18,1,26,878,254,24,186,135,743,0,14,0,372,19
7718,1882,1,5,500,93,1694,218,143,242,0,64,101,1118,18
7719,72,0,3,600,112,215,140,258,104,0,622,841,1949,0
7720,484,1,85,2093,51,375,206,431,62,0,259,252,1491,106
7721,1238,1,9,5255,220,803,0,299,275,0,4923,0,1740,0
7722,51,1,163,699,189,466,140,136,268,0,146,0,1490,0
7723,105,1,111,7155,107,915,0,226,257,0,0,0,0,0
7724,19,1,4,984,324,23,0,7,904,0,204,139,13,19
7725,77,1,13,2300,826,457,326,33,1499,0,555,968,1206,0
7726,65,1,9,799,519,78,38,16,530,0,113,0,436,0
7727,16,1,1215,100,36,55,0,77,2,0,354,146,243,0
7728,113,1,13,3628,40,534,1030,167,511,0,108,159,4643,30
7729,137,1,7,600,388,326,56,185,230,0,122,0,744,58
7730,241,1,279,1200,825,352,210,66,780,0,472,880,486,0
7731,279,1,7,1151,272,352,728,120,559,0,73,0,91,0
7732,8,1,5,2571,147,109,86,14,899,0,15,0,267,0
7733,100,1,248,400,149,173,188,5,251,0,14,188,195,26
7734,231,1,174,1099,341,588,608,59,507,0,318,0,3451,0
7735,491,1,378,700,717,314,194,119,581,0,619,1325,4906,0
7736,47,1,546,800,1491,216,1422,46,609,0,1485,1945,207,0
7737,189,1,480,200,21,82,412,50,54,0,556,1652,2105,72
7738,375,1,18,1800,287,924,606,159,1481,0,43,0,882,98
7739,0,1,1,800,88,29,178,32,460,0,28,0,133,0
7740,347,0,16,799,3768,33,0,388,384,0,311,3453,2512,67
7741,78,1,2,1100,292,163,1390,5,717,0,123,43,45,0
7742,74,1,9,4350,359,21,0,77,724,0,58,418,703,5
7743,30,1,8,1175,89,12,0,240,284,0,9,20,322,0
7744,454,1,16,19300,2588,123,4872,1219,12349,0,5953,0,10728,30
7745,145,1,17,2000,729,153,210,1218,88,0,205,37,5436,9
7746,97,1,15,700,467,29,166,110,422,0,212,241,215,11
7747,72,1,10,700,1056,18,0,9,483,0,1,0,6,0
7748,202,1,4179,197,6197,24,594,94,7,0,218,0,577,0
7749,263,1,1,2600,1961,4,180,201,1783,0,185,2250,1035,63
7750,251,1,2,1100,2952,91,676,184,584,0,1522,3224,2256,0
7751,55,1,10,2200,262,15,752,36,1413,0,77,0,411,35
7752,140,1,5,574,1132,145,0,16,558,0,26,0,34,0
7753,881,0,2278,200,858,162,118,31,169,0,137,0,326,0
7754,28,1,5,1800,137,17,0,37,1763,0,1576,0,382,0
7755,32,1,36,800,225,14,0,12,614,0,21,1570,55,0
7756,61,1,7,699,86,24,0,86,452,0,0,0,0,0
7757,2,1,3,5500,894,11,734,521,3539,0,143,373,1561,12
7758,125,1,84,299,634,17,810,37,262,0,82,894,141,0
7759,49,1,25,7048,1966,19,0,78,6943,0,48,192,223,55
7760,51,1,13,827,338,66,174,82,331,0,23,232,520,16
7761,89,1,15,1705,79,444,0,22,701,0,3,18,33,0
7762,81,1,6,391,529,42,0,89,302,0,130,738,409,27
7763,263,1,898,100,53,185,52,6,16,0,56,160,96,0
7764,123,1,60,700,65,1980,78,287,252,0,36,611,583,0
7765,394,1,8,800,596,223,936,48,355,0,1058,642,201,0
7766,10,1,7,600,2209,63,0,96,504,0,871,0,98,0
7767,60,1,202,700,121,292,444,22,407,0,575,903,6180,0
7768,48,1,3,8156,649,43,0,44,670,0,51,320,334,43
7769,126,1,4,500,367,276,54,70,293,0,69,274,763,0
7770,999,1,355,799,176,812,530,217,255,0,3794,4319,13038,54
7771,404,1,12,2543,46,734,250,544,187,0,77,705,3390,49
7772,238,1,4,2300,1439,115,1262,58,1339,0,1669,0,934,0
7773,56,1,650,100,1942,86,86,2,98,0,219,0,1578,0
7774,380,1,20,800,747,266,1082,83,717,0,1715,0,1009,0
7775,7,1,51,511,356,48,0,124,268,0,23,6,1072,16
7776,109,1,87,500,59,103,196,43,457,0,614,1222,1620,0
7777,567,1,15,400,93,97,160,12,367,0,113,0,55,0
7778,52,1,917,100,542,49,56,22,25,0,148,0,225,0
7779,18,1,3038,95,159,103,42,39,35,0,89,0,228,0
7780,148,1,4,4911,90,697,0,239,467,0,100,191,818,16
7781,906,1,6,2707,164,5008,6094,192,211,0,255,35,3114,128
7782,84,1,6386,199,129,38,204,24,103,0,6115,0,498,0
7783,66,1,15,800,187,457,704,173,330,0,41,0,1163,0
7784,42,1,122,1793,20,174,0,247,103,0,28,141,1391,10
7785,21,1,1,2225,192,39,34,120,1603,0,48,288,221,13
7786,23,1,50,500,56,41,0,25,322,0,87,81,681,3
7787,50,1,290,700,267,152,1156,65,384,0,53,141,167,18
7788,0,1,38,600,347,742,132,6,594,0,495,0,95,0
7789,39,1,96,400,93,128,828,164,236,0,3992,2992,1360,0
7790,29,1,1,2827,282,74,36,16,1286,0,23,0,774,0
7791,618,1,128,600,602,343,440,83,517,0,213,0,2086,0
7792,141,1,4,1200,226,24,0,2,1198,0,626,682,130,0
7793,177,1,37,14658,581,173,1974,1548,4761,0,331,2767,887,0
7794,58,0,1,799,77,146,1134,85,371,0,299,0,377,45
7795,350,1,3,1297,347,302,1166,153,254,0,491,0,713,241
7796,102,1,51,800,697,221,158,37,416,0,481,1148,721,0
7797,41,1,19,2048,240,47,0,95,267,0,116,455,1739,83
7798,208,1,2774,300,1158,8,4422,13,287,0,5012,0,2487,0
7799,94,1,29,700,311,29,894,15,385,0,136,0,166,55
7800,18,1,3,540,2,15,0,12,521,0,11,0,14,0
7801,392,1,3,500,221,89,102,73,427,0,90,0,418,0
7802,16,1,271,499,225,41,96,2,328,0,23,0,258,0
7803,162,1,2,2606,1577,77,500,309,338,0,373,0,849,0
7804,85,1,5,1000,296,38,968,32,547,0,351,143,461,9
7805,193,1,123,2917,292,7,0,207,285,0,90,386,394,29
7806,9,1,2,1000,7,17,188,42,792,0,14,96,271,0
7807,139,1,12,798,515,43,720,52,619,0,9,33,295,18
7808,106,1,9,700,19,46,1348,43,580,0,296,0,254,17
7809,378,1,77,1355,656,17,1122,328,1027,0,969,0,560,82
7810,21,1,1,1199,655,50,252,12,810,0,186,0,96,0
7811,12,1,2,379,34,12,0,4,360,0,4,36,90,4
7812,70,1,1,1400,504,31,1394,81,739,0,6,19,425,22
7813,84,1,10,750,1300,20,304,81,604,0,1093,1028,148,0
7814,51,1,172,1099,16,218,0,72,864,0,5,10,129,8
7815,372,1,9,900,1580,110,1224,193,583,0,1929,0,47,165
7816,42,1,5,2070,151,23,0,87,336,0,0,0,182,0
7817,6,1,185,700,313,25,200,383,12,0,123,0,389,0
7818,5,1,7,421,84,6,982,278,143,0,399,7490,2084,17
7819,25,1,41,364,618,132,700,10,321,0,185,435,31,7
7820,57,1,3,10600,605,63,0,1,3278,0,0,4,7,0
7821,63,1,1,1000,7,6,0,170,372,0,524,189,316,3
7822,29,1,14,1213,515,53,88,13,971,0,462,0,6,0
7823,38,1,3,3198,45,10,800,2983,215,0,3430,0,59,0
7824,80,1,3,732,94,54,246,40,552,0,0,0,0,0
7825,693,1,43,1701,605,501,138,41,1116,0,304,370,1476,36
7826,1031,1,4,501,220,385,428,497,4,0,131,0,7521,0
7827,103,1,312,1200,561,21,0,36,774,0,10,887,254,18
7828,236,1,23,700,515,164,312,62,322,0,58,289,440,0
7829,282,1,120,600,67,97,0,146,222,0,861,0,45,0
7830,633,1,11,8657,246,274,0,390,525,0,137,457,2494,95
7831,335,0,327,500,450,622,378,54,446,0,1042,0,3296,49
7832,306,1,402,200,615,724,124,30,38,0,303,0,2308,0
7833,27,0,1,727,113,48,0,11,448,0,143,0,117,0
7834,83,1,132,700,786,241,162,30,431,0,20,0,436,0
7835,3576,1,112,6145,62,6516,302,493,294,0,1746,0,2879,81
7836,63,1,11950,1300,758,23,150,161,1139,0,125,1657,151,0
7837,70,1,34,1400,293,33,368,22,471,0,82,206,182,0
7838,0,1,8,6114,341,156,296,54,1787,0,470,0,144,0
7839,62,1,1,1298,289,89,398,44,644,0,3,0,127,0
7840,18,1,350,2600,78,127,46,40,2249,0,45,0,64,0
7841,142,1,16,857,522,611,2674,137,359,0,109,193,279,41
7842,9,1,654,600,383,81,270,9,348,0,397,0,48,0
7843,145,1,33,500,245,236,528,185,160,0,314,0,3526,0
7844,1119,0,110,300,154,2719,1966,35,265,0,4230,0,741,0
7845,251,1,15,700,530,431,616,78,455,0,148,494,605,30
7846,415,1,8,500,269,433,418,304,55,0,13,0,155,0
7847,9261,1,179,5991,24,1184,1048,843,8,0,1540,0,7781,0
7848,12,1,25,998,363,40,100,82,359,0,50,0,312,0
7849,573,1,12,400,1631,747,1166,112,288,0,442,0,497,0
7850,43,1,15,2899,1240,35,0,192,2176,0,52,337,623,18
7851,94,1,27,935,542,57,148,44,609,0,510,0,111,0
7852,97,1,2510,3282,84,133,186,170,411,0,604,360,4771,2
7853,388,1,33,2799,353,100,3900,640,974,0,5495,430,1582,180
7854,69,1,3,1900,116,37,0,77,911,0,133,121,1821,0
7855,34,1,1,1010,984,6,0,3,731,0,83,849,16,5
7856,89,1,4,700,135,51,0,269,431,0,118,0,10596,0
7857,1373,0,327,700,1243,202,2522,131,569,0,748,0,1032,0
7858,440,1,33,800,108,27,1716,10,363,0,1946,0,217,0
7859,282,1,138,4100,2964,84,0,41,2931,0,1060,0,21,13
7860,2,1,4587,898,939,9,330,22,473,0,364,0,7,0
7861,38,1,9,9700,424,36,0,212,9488,0,17,0,31,0
7862,3,1,3,900,187,8,0,38,449,0,805,8054,7597,0
7863,91,1,605,52,260,14,96,46,4,0,19,0,151,0
7864,183,1,42,1083,90,357,0,14,647,0,2,10,51,2
7865,57,1,1,800,719,25,1318,137,354,0,317,391,219,0
7866,21,1,4,1481,350,22,0,96,661,0,67,868,751,17
7867,61,1,25,862,675,9,0,12,472,0,113,0,56,0
7868,2143,1,39,6825,393,203,0,346,30,0,668,0,5428,0
7869,1095,1,77,7792,115,1740,1004,404,274,0,848,0,4021,47
7870,229,1,1345,100,67,276,46,16,19,0,134,825,297,110
7871,443,1,5,4540,2782,84,0,7,2569,0,341,0,65,33
7872,80,1,1,800,179,106,160,363,290,0,296,0,13,0
7873,1843,1,88,5080,818,400,268,34,906,0,311,491,299,55
7874,81,1,21,6946,253,69,0,275,1219,0,168,0,1253,0
7875,299,1,1612,100,485,643,220,8,30,0,143,0,324,0
7876,35,1,317,600,221,55,212,3,597,0,1378,1252,222,0
7877,350,1,334,700,17,266,164,367,6,0,39,272,10038,23
7878,15493,1,11,5085,900,1148,0,639,986,0,585,0,3582,208
7879,59,1,279,700,75,193,192,60,336,0,17,0,664,0
7880,75,1,19,600,9240,72,80,70,530,0,1075,0,1916,23
7881,316,1,115,800,663,231,2152,161,311,0,198,125,15718,154
7882,135,1,17,500,135,43,146,14,486,0,156,0,716,0
7883,401,1,857,5099,1221,534,2174,619,2927,0,2551,0,753,0
7884,39,1,37,899,2161,46,0,103,486,0,223,0,1204,0
7885,7,1,424,3648,181,12,0,2,11,0,1,50,672,5
7886,514,1,1,400,629,153,2184,13,387,0,1079,1539,155,0
7887,74,1,1469,2,871,61,210,0,2,0,0,0,13,0
7888,77,1,227,1778,1066,119,258,19,1411,0,955,741,935,0
7889,134,0,1,400,32,347,482,36,364,0,2130,0,298,0
